#	x	y	value.real	value.imag	value.abs
+1.280000e+01	+1.240000e+01	+1.115600e+00	+0.000000e+00	+1.115600e+00
+1.320000e+01	+1.240000e+01	+1.031359e+00	+0.000000e+00	+1.031359e+00
+1.360000e+01	+1.240000e+01	+9.511868e-01	+0.000000e+00	+9.511868e-01
+1.400000e+01	+1.240000e+01	+8.747682e-01	+0.000000e+00	+8.747682e-01
+1.440000e+01	+1.240000e+01	+8.018029e-01	+0.000000e+00	+8.018029e-01
+1.480000e+01	+1.240000e+01	+7.320046e-01	+0.000000e+00	+7.320046e-01
+1.520000e+01	+1.240000e+01	+6.651023e-01	+0.000000e+00	+6.651023e-01
+1.560000e+01	+1.240000e+01	+6.008298e-01	+0.000000e+00	+6.008298e-01
+1.600000e+01	+1.240000e+01	+5.389365e-01	+0.000000e+00	+5.389365e-01
+1.640000e+01	+1.240000e+01	+4.791717e-01	+0.000000e+00	+4.791717e-01
+1.680000e+01	+1.240000e+01	+4.212958e-01	+0.000000e+00	+4.212958e-01
+1.720000e+01	+1.240000e+01	+3.650797e-01	+0.000000e+00	+3.650797e-01
+1.760000e+01	+1.240000e+01	+3.102971e-01	+0.000000e+00	+3.102971e-01
+1.800000e+01	+1.240000e+01	+2.567379e-01	+0.000000e+00	+2.567379e-01
+1.840000e+01	+1.240000e+01	+2.041864e-01	+0.000000e+00	+2.041864e-01
+1.880000e+01	+1.240000e+01	+1.524409e-01	+0.000000e+00	+1.524409e-01
+1.920000e+01	+1.240000e+01	+1.012950e-01	+0.000000e+00	+1.012950e-01
+1.960000e+01	+1.240000e+01	+5.054804e-02	+0.000000e+00	+5.054804e-02
+2.000000e+01	+1.240000e+01	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+1.280000e+01	+8.977352e+00	+0.000000e+00	+8.977352e+00
+4.000000e-01	+1.280000e+01	+8.491873e+00	+0.000000e+00	+8.491873e+00
+8.000000e-01	+1.280000e+01	+7.967129e+00	+0.000000e+00	+7.967129e+00
+1.200000e+00	+1.280000e+01	+7.478399e+00	+0.000000e+00	+7.478399e+00
+1.600000e+00	+1.280000e+01	+7.019748e+00	+0.000000e+00	+7.019748e+00
+2.000000e+00	+1.280000e+01	+6.588900e+00	+0.000000e+00	+6.588900e+00
+2.400000e+00	+1.280000e+01	+6.184229e+00	+0.000000e+00	+6.184229e+00
+2.800000e+00	+1.280000e+01	+5.804091e+00	+0.000000e+00	+5.804091e+00
+3.200000e+00	+1.280000e+01	+5.447020e+00	+0.000000e+00	+5.447020e+00
+3.600000e+00	+1.280000e+01	+5.111548e+00	+0.000000e+00	+5.111548e+00
+4.000000e+00	+1.280000e+01	+4.796350e+00	+0.000000e+00	+4.796350e+00
+4.400000e+00	+1.280000e+01	+4.500187e+00	+0.000000e+00	+4.500187e+00
+4.800000e+00	+1.280000e+01	+4.221835e+00	+0.000000e+00	+4.221835e+00
+5.200000e+00	+1.280000e+01	+3.960193e+00	+0.000000e+00	+3.960193e+00
+5.600000e+00	+1.280000e+01	+3.714204e+00	+0.000000e+00	+3.714204e+00
+6.000000e+00	+1.280000e+01	+3.482886e+00	+0.000000e+00	+3.482886e+00
+6.400000e+00	+1.280000e+01	+3.265325e+00	+0.000000e+00	+3.265325e+00
+6.800000e+00	+1.280000e+01	+3.060662e+00	+0.000000e+00	+3.060662e+00
+7.200000e+00	+1.280000e+01	+2.868084e+00	+0.000000e+00	+2.868084e+00
+7.600000e+00	+1.280000e+01	+2.686836e+00	+0.000000e+00	+2.686836e+00
+8.000000e+00	+1.280000e+01	+2.516204e+00	+0.000000e+00	+2.516204e+00
+8.400000e+00	+1.280000e+01	+2.355517e+00	+0.000000e+00	+2.355517e+00
+8.800000e+00	+1.280000e+01	+2.204135e+00	+0.000000e+00	+2.204135e+00
+9.200000e+00	+1.280000e+01	+2.061460e+00	+0.000000e+00	+2.061460e+00
+9.600000e+00	+1.280000e+01	+1.926923e+00	+0.000000e+00	+1.926923e+00
+1.000000e+01	+1.280000e+01	+1.799993e+00	+0.000000e+00	+1.799993e+00
+1.040000e+01	+1.280000e+01	+1.680167e+00	+0.000000e+00	+1.680167e+00
+1.080000e+01	+1.280000e+01	+1.566968e+00	+0.000000e+00	+1.566968e+00
+1.120000e+01	+1.280000e+01	+1.459955e+00	+0.000000e+00	+1.459955e+00
+1.160000e+01	+1.280000e+01	+1.358705e+00	+0.000000e+00	+1.358705e+00
+1.200000e+01	+1.280000e+01	+1.262821e+00	+0.000000e+00	+1.262821e+00
+1.240000e+01	+1.280000e+01	+1.171926e+00	+0.000000e+00	+1.171926e+00
+1.280000e+01	+1.280000e+01	+1.085659e+00	+0.000000e+00	+1.085659e+00
+1.320000e+01	+1.280000e+01	+1.003679e+00	+0.000000e+00	+1.003679e+00
+1.360000e+01	+1.280000e+01	+9.256599e-01	+0.000000e+00	+9.256599e-01
+1.400000e+01	+1.280000e+01	+8.512928e-01	+0.000000e+00	+8.512928e-01
+1.440000e+01	+1.280000e+01	+7.802861e-01	+0.000000e+00	+7.802861e-01
+1.480000e+01	+1.280000e+01	+7.123619e-01	+0.000000e+00	+7.123619e-01
+1.520000e+01	+1.280000e+01	+6.472519e-01	+0.000000e+00	+6.472519e-01
+1.560000e+01	+1.280000e+01	+5.847052e-01	+0.000000e+00	+5.847052e-01
+1.600000e+01	+1.280000e+01	+5.244708e-01	+0.000000e+00	+5.244708e-01
+1.640000e+01	+1.280000e+01	+4.663090e-01	+0.000000e+00	+4.663090e-01
+1.680000e+01	+1.280000e+01	+4.099849e-01	+0.000000e+00	+4.099849e-01
+1.720000e+01	+1.280000e+01	+3.552769e-01	+0.000000e+00	+3.552769e-01
+1.760000e+01	+1.280000e+01	+3.019669e-01	+0.000000e+00	+3.019669e-01
+1.800000e+01	+1.280000e+01	+2.498450e-01	+0.000000e+00	+2.498450e-01
+1.840000e+01	+1.280000e+01	+1.987043e-01	+0.000000e+00	+1.987043e-01
+1.880000e+01	+1.280000e+01	+1.483482e-01	+0.000000e+00	+1.483482e-01
+1.920000e+01	+1.280000e+01	+9.857460e-02	+0.000000e+00	+9.857460e-02
+1.960000e+01	+1.280000e+01	+4.919109e-02	+0.000000e+00	+4.919109e-02
+2.000000e+01	+1.280000e+01	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+1.320000e+01	+8.810372e+00	+0.000000e+00	+8.810372e+00
+4.000000e-01	+1.320000e+01	+8.221779e+00	+0.000000e+00	+8.221779e+00
+8.000000e-01	+1.320000e+01	+7.715523e+00	+0.000000e+00	+7.715523e+00
+1.200000e+00	+1.320000e+01	+7.242785e+00	+0.000000e+00	+7.242785e+00
+1.600000e+00	+1.320000e+01	+6.798550e+00	+0.000000e+00	+6.798550e+00
+2.000000e+00	+1.320000e+01	+6.381264e+00	+0.000000e+00	+6.381264e+00
+2.400000e+00	+1.320000e+01	+5.989341e+00	+0.000000e+00	+5.989341e+00
+2.800000e+00	+1.320000e+01	+5.621157e+00	+0.000000e+00	+5.621157e+00
+3.200000e+00	+1.320000e+01	+5.275316e+00	+0.000000e+00	+5.275316e+00
+3.600000e+00	+1.320000e+01	+4.950452e+00	+0.000000e+00	+4.950452e+00
+4.000000e+00	+1.320000e+01	+4.645186e+00	+0.000000e+00	+4.645186e+00
+4.400000e+00	+1.320000e+01	+4.358342e+00	+0.000000e+00	+4.358342e+00
+4.800000e+00	+1.320000e+01	+4.088775e+00	+0.000000e+00	+4.088775e+00
+5.200000e+00	+1.320000e+01	+3.835375e+00	+0.000000e+00	+3.835375e+00
+5.600000e+00	+1.320000e+01	+3.597139e+00	+0.000000e+00	+3.597139e+00
+6.000000e+00	+1.320000e+01	+3.373109e+00	+0.000000e+00	+3.373109e+00
+6.400000e+00	+1.320000e+01	+3.162404e+00	+0.000000e+00	+3.162404e+00
+6.800000e+00	+1.320000e+01	+2.964189e+00	+0.000000e+00	+2.964189e+00
+7.200000e+00	+1.320000e+01	+2.777680e+00	+0.000000e+00	+2.777680e+00
+7.600000e+00	+1.320000e+01	+2.602145e+00	+0.000000e+00	+2.602145e+00
+8.000000e+00	+1.320000e+01	+2.436890e+00	+0.000000e+00	+2.436890e+00
+8.400000e+00	+1.320000e+01	+2.281265e+00	+0.000000e+00	+2.281265e+00
+8.800000e+00	+1.320000e+01	+2.134654e+00	+0.000000e+00	+2.134654e+00
+9.200000e+00	+1.320000e+01	+1.996475e+00	+0.000000e+00	+1.996475e+00
+9.600000e+00	+1.320000e+01	+1.866181e+00	+0.000000e+00	+1.866181e+00
+1.000000e+01	+1.320000e+01	+1.743250e+00	+0.000000e+00	+1.743250e+00
+1.040000e+01	+1.320000e+01	+1.627200e+00	+0.000000e+00	+1.627200e+00
+1.080000e+01	+1.320000e+01	+1.517571e+00	+0.000000e+00	+1.517571e+00
+1.120000e+01	+1.320000e+01	+1.413929e+00	+0.000000e+00	+1.413929e+00
+1.160000e+01	+1.320000e+01	+1.315871e+00	+0.000000e+00	+1.315871e+00
+1.200000e+01	+1.320000e+01	+1.223009e+00	+0.000000e+00	+1.223009e+00
+1.240000e+01	+1.320000e+01	+1.134979e+00	+0.000000e+00	+1.134979e+00
+1.280000e+01	+1.320000e+01	+1.051432e+00	+0.000000e+00	+1.051432e+00
+1.320000e+01	+1.320000e+01	+9.720380e-01	+0.000000e+00	+9.720380e-01
+1.360000e+01	+1.320000e+01	+8.964797e-01	+0.000000e+00	+8.964797e-01
+1.400000e+01	+1.320000e+01	+8.244585e-01	+0.000000e+00	+8.244585e-01
+1.440000e+01	+1.320000e+01	+7.556909e-01	+0.000000e+00	+7.556909e-01
+1.480000e+01	+1.320000e+01	+6.899078e-01	+0.000000e+00	+6.899078e-01
+1.520000e+01	+1.320000e+01	+6.268514e-01	+0.000000e+00	+6.268514e-01
+1.560000e+01	+1.320000e+01	+5.662741e-01	+0.000000e+00	+5.662741e-01
+1.600000e+01	+1.320000e+01	+5.079367e-01	+0.000000e+00	+5.079367e-01
+1.640000e+01	+1.320000e+01	+4.516069e-01	+0.000000e+00	+4.516069e-01
+1.680000e+01	+1.320000e+01	+3.970583e-01	+0.000000e+00	+3.970583e-01
+1.720000e+01	+1.320000e+01	+3.440753e-01	+0.000000e+00	+3.440753e-01
+1.760000e+01	+1.320000e+01	+2.924432e-01	+0.000000e+00	+2.924432e-01
+1.800000e+01	+1.320000e+01	+2.419644e-01	+0.000000e+00	+2.419644e-01
+1.840000e+01	+1.320000e+01	+1.924360e-01	+0.000000e+00	+1.924360e-01
+1.880000e+01	+1.320000e+01	+1.436674e-01	+0.000000e+00	+1.436674e-01
+1.920000e+01	+1.320000e+01	+9.546434e-02	+0.000000e+00	+9.546434e-02
+1.960000e+01	+1.320000e+01	+4.763824e-02	+0.000000e+00	+4.763824e-02
+2.000000e+01	+1.320000e+01	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+1.360000e+01	+8.557658e+00	+0.000000e+00	+8.557658e+00
+4.000000e-01	+1.360000e+01	+7.922246e+00	+0.000000e+00	+7.922246e+00
+8.000000e-01	+1.360000e+01	+7.434275e+00	+0.000000e+00	+7.434275e+00
+1.200000e+00	+1.360000e+01	+6.978508e+00	+0.000000e+00	+6.978508e+00
+1.600000e+00	+1.360000e+01	+6.550499e+00	+0.000000e+00	+6.550499e+00
+2.000000e+00	+1.360000e+01	+6.148438e+00	+0.000000e+00	+6.148438e+00
+2.400000e+00	+1.360000e+01	+5.770795e+00	+0.000000e+00	+5.770795e+00
+2.800000e+00	+1.360000e+01	+5.416062e+00	+0.000000e+00	+5.416062e+00
+3.200000e+00	+1.360000e+01	+5.082818e+00	+0.000000e+00	+5.082818e+00
+3.600000e+00	+1.360000e+01	+4.769803e+00	+0.000000e+00	+4.769803e+00
+4.000000e+00	+1.360000e+01	+4.475681e+00	+0.000000e+00	+4.475681e+00
+4.400000e+00	+1.360000e+01	+4.199325e+00	+0.000000e+00	+4.199325e+00
+4.800000e+00	+1.360000e+01	+3.939578e+00	+0.000000e+00	+3.939578e+00
+5.200000e+00	+1.360000e+01	+3.695425e+00	+0.000000e+00	+3.695425e+00
+5.600000e+00	+1.360000e+01	+3.465881e+00	+0.000000e+00	+3.465881e+00
+6.000000e+00	+1.360000e+01	+3.250026e+00	+0.000000e+00	+3.250026e+00
+6.400000e+00	+1.360000e+01	+3.047008e+00	+0.000000e+00	+3.047008e+00
+6.800000e+00	+1.360000e+01	+2.856021e+00	+0.000000e+00	+2.856021e+00
+7.200000e+00	+1.360000e+01	+2.676316e+00	+0.000000e+00	+2.676316e+00
+7.600000e+00	+1.360000e+01	+2.507181e+00	+0.000000e+00	+2.507181e+00
+8.000000e+00	+1.360000e+01	+2.347956e+00	+0.000000e+00	+2.347956e+00
+8.400000e+00	+1.360000e+01	+2.198009e+00	+0.000000e+00	+2.198009e+00
+8.800000e+00	+1.360000e+01	+2.056748e+00	+0.000000e+00	+2.056748e+00
+9.200000e+00	+1.360000e+01	+1.923611e+00	+0.000000e+00	+1.923611e+00
+9.600000e+00	+1.360000e+01	+1.798070e+00	+0.000000e+00	+1.798070e+00
+1.000000e+01	+1.360000e+01	+1.679625e+00	+0.000000e+00	+1.679625e+00
+1.040000e+01	+1.360000e+01	+1.567811e+00	+0.000000e+00	+1.567811e+00
+1.080000e+01	+1.360000e+01	+1.462181e+00	+0.000000e+00	+1.462181e+00
+1.120000e+01	+1.360000e+01	+1.362321e+00	+0.000000e+00	+1.362321e+00
+1.160000e+01	+1.360000e+01	+1.267840e+00	+0.000000e+00	+1.267840e+00
+1.200000e+01	+1.360000e+01	+1.178368e+00	+0.000000e+00	+1.178368e+00
+1.240000e+01	+1.360000e+01	+1.093552e+00	+0.000000e+00	+1.093552e+00
+1.280000e+01	+1.360000e+01	+1.013056e+00	+0.000000e+00	+1.013056e+00
+1.320000e+01	+1.360000e+01	+9.365609e-01	+0.000000e+00	+9.365609e-01
+1.360000e+01	+1.360000e+01	+8.637616e-01	+0.000000e+00	+8.637616e-01
+1.400000e+01	+1.360000e+01	+7.943714e-01	+0.000000e+00	+7.943714e-01
+1.440000e+01	+1.360000e+01	+7.281150e-01	+0.000000e+00	+7.281150e-01
+1.480000e+01	+1.360000e+01	+6.647327e-01	+0.000000e+00	+6.647327e-01
+1.520000e+01	+1.360000e+01	+6.039775e-01	+0.000000e+00	+6.039775e-01
+1.560000e+01	+1.360000e+01	+5.456089e-01	+0.000000e+00	+5.456089e-01
+1.600000e+01	+1.360000e+01	+4.893992e-01	+0.000000e+00	+4.893992e-01
+1.640000e+01	+1.360000e+01	+4.351226e-01	+0.000000e+00	+4.351226e-01
+1.680000e+01	+1.360000e+01	+3.825636e-01	+0.000000e+00	+3.825636e-01
+1.720000e+01	+1.360000e+01	+3.315128e-01	+0.000000e+00	+3.315128e-01
+1.760000e+01	+1.360000e+01	+2.817648e-01	+0.000000e+00	+2.817648e-01
+1.800000e+01	+1.360000e+01	+2.331275e-01	+0.000000e+00	+2.331275e-01
+1.840000e+01	+1.360000e+01	+1.854074e-01	+0.000000e+00	+1.854074e-01
+1.880000e+01	+1.360000e+01	+1.384188e-01	+0.000000e+00	+1.384188e-01
+1.920000e+01	+1.360000e+01	+9.197646e-02	+0.000000e+00	+9.197646e-02
+1.960000e+01	+1.360000e+01	+4.589749e-02	+0.000000e+00	+4.589749e-02
+2.000000e+01	+1.360000e+01	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+1.400000e+01	+8.090170e+00	+0.000000e+00	+8.090170e+00
+4.000000e-01	+1.400000e+01	+7.592355e+00	+0.000000e+00	+7.592355e+00
+8.000000e-01	+1.400000e+01	+7.122349e+00	+0.000000e+00	+7.122349e+00
+1.200000e+00	+1.400000e+01	+6.686684e+00	+0.000000e+00	+6.686684e+00
+1.600000e+00	+1.400000e+01	+6.276534e+00	+0.000000e+00	+6.276534e+00
+2.000000e+00	+1.400000e+01	+5.891354e+00	+0.000000e+00	+5.891354e+00
+2.400000e+00	+1.400000e+01	+5.529507e+00	+0.000000e+00	+5.529507e+00
+2.800000e+00	+1.400000e+01	+5.189579e+00	+0.000000e+00	+5.189579e+00
+3.200000e+00	+1.400000e+01	+4.870295e+00	+0.000000e+00	+4.870295e+00
+3.600000e+00	+1.400000e+01	+4.570334e+00	+0.000000e+00	+4.570334e+00
+4.000000e+00	+1.400000e+01	+4.288534e+00	+0.000000e+00	+4.288534e+00
+4.400000e+00	+1.400000e+01	+4.023720e+00	+0.000000e+00	+4.023720e+00
+4.800000e+00	+1.400000e+01	+3.774846e+00	+0.000000e+00	+3.774846e+00
+5.200000e+00	+1.400000e+01	+3.540894e+00	+0.000000e+00	+3.540894e+00
+5.600000e+00	+1.400000e+01	+3.320947e+00	+0.000000e+00	+3.320947e+00
+6.000000e+00	+1.400000e+01	+3.114117e+00	+0.000000e+00	+3.114117e+00
+6.400000e+00	+1.400000e+01	+2.919587e+00	+0.000000e+00	+2.919587e+00
+6.800000e+00	+1.400000e+01	+2.736585e+00	+0.000000e+00	+2.736585e+00
+7.200000e+00	+1.400000e+01	+2.564391e+00	+0.000000e+00	+2.564391e+00
+7.600000e+00	+1.400000e+01	+2.402328e+00	+0.000000e+00	+2.402328e+00
+8.000000e+00	+1.400000e+01	+2.249759e+00	+0.000000e+00	+2.249759e+00
+8.400000e+00	+1.400000e+01	+2.106080e+00	+0.000000e+00	+2.106080e+00
+8.800000e+00	+1.400000e+01	+1.970725e+00	+0.000000e+00	+1.970725e+00
+9.200000e+00	+1.400000e+01	+1.843154e+00	+0.000000e+00	+1.843154e+00
+9.600000e+00	+1.400000e+01	+1.722861e+00	+0.000000e+00	+1.722861e+00
+1.000000e+01	+1.400000e+01	+1.609370e+00	+0.000000e+00	+1.609370e+00
+1.040000e+01	+1.400000e+01	+1.502230e+00	+0.000000e+00	+1.502230e+00
+1.080000e+01	+1.400000e+01	+1.401018e+00	+0.000000e+00	+1.401018e+00
+1.120000e+01	+1.400000e+01	+1.305335e+00	+0.000000e+00	+1.305335e+00
+1.160000e+01	+1.400000e+01	+1.214806e+00	+0.000000e+00	+1.214806e+00
+1.200000e+01	+1.400000e+01	+1.129077e+00	+0.000000e+00	+1.129077e+00
+1.240000e+01	+1.400000e+01	+1.047809e+00	+0.000000e+00	+1.047809e+00
+1.280000e+01	+1.400000e+01	+9.706817e-01	+0.000000e+00	+9.706817e-01
+1.320000e+01	+1.400000e+01	+8.973876e-01	+0.000000e+00	+8.973876e-01
+1.360000e+01	+1.400000e+01	+8.276358e-01	+0.000000e+00	+8.276358e-01
+1.400000e+01	+1.400000e+01	+7.611489e-01	+0.000000e+00	+7.611489e-01
+1.440000e+01	+1.400000e+01	+6.976661e-01	+0.000000e+00	+6.976661e-01
+1.480000e+01	+1.400000e+01	+6.369350e-01	+0.000000e+00	+6.369350e-01
+1.520000e+01	+1.400000e+01	+5.787201e-01	+0.000000e+00	+5.787201e-01
+1.560000e+01	+1.400000e+01	+5.227914e-01	+0.000000e+00	+5.227914e-01
+1.600000e+01	+1.400000e+01	+4.689305e-01	+0.000000e+00	+4.689305e-01
+1.640000e+01	+1.400000e+01	+4.169218e-01	+0.000000e+00	+4.169218e-01
+1.680000e+01	+1.400000e+01	+3.665586e-01	+0.000000e+00	+3.665586e-01
+1.720000e+01	+1.400000e+01	+3.176410e-01	+0.000000e+00	+3.176410e-01
+1.760000e+01	+1.400000e+01	+2.699731e-01	+0.000000e+00	+2.699731e-01
+1.800000e+01	+1.400000e+01	+2.233691e-01	+0.000000e+00	+2.233691e-01
+1.840000e+01	+1.400000e+01	+1.776458e-01	+0.000000e+00	+1.776458e-01
+1.880000e+01	+1.400000e+01	+1.326237e-01	+0.000000e+00	+1.326237e-01
+1.920000e+01	+1.400000e+01	+8.812551e-02	+0.000000e+00	+8.812551e-02
+1.960000e+01	+1.400000e+01	+4.397590e-02	+0.000000e+00	+4.397590e-02
+2.000000e+01	+1.400000e+01	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+1.440000e+01	+7.558082e+00	+0.000000e+00	+7.558082e+00
+4.000000e-01	+1.440000e+01	+7.226372e+00	+0.000000e+00	+7.226372e+00
+8.000000e-01	+1.440000e+01	+6.783706e+00	+0.000000e+00	+6.783706e+00
+1.200000e+00	+1.440000e+01	+6.368484e+00	+0.000000e+00	+6.368484e+00
+1.600000e+00	+1.440000e+01	+5.977828e+00	+0.000000e+00	+5.977828e+00
+2.000000e+00	+1.440000e+01	+5.610952e+00	+0.000000e+00	+5.610952e+00
+2.400000e+00	+1.440000e+01	+5.266351e+00	+0.000000e+00	+5.266351e+00
+2.800000e+00	+1.440000e+01	+4.942616e+00	+0.000000e+00	+4.942616e+00
+3.200000e+00	+1.440000e+01	+4.638491e+00	+0.000000e+00	+4.638491e+00
+3.600000e+00	+1.440000e+01	+4.352833e+00	+0.000000e+00	+4.352833e+00
+4.000000e+00	+1.440000e+01	+4.084436e+00	+0.000000e+00	+4.084436e+00
+4.400000e+00	+1.440000e+01	+3.832232e+00	+0.000000e+00	+3.832232e+00
+4.800000e+00	+1.440000e+01	+3.595204e+00	+0.000000e+00	+3.595204e+00
+5.200000e+00	+1.440000e+01	+3.372388e+00	+0.000000e+00	+3.372388e+00
+5.600000e+00	+1.440000e+01	+3.162907e+00	+0.000000e+00	+3.162907e+00
+6.000000e+00	+1.440000e+01	+2.965918e+00	+0.000000e+00	+2.965918e+00
+6.400000e+00	+1.440000e+01	+2.780643e+00	+0.000000e+00	+2.780643e+00
+6.800000e+00	+1.440000e+01	+2.606349e+00	+0.000000e+00	+2.606349e+00
+7.200000e+00	+1.440000e+01	+2.442348e+00	+0.000000e+00	+2.442348e+00
+7.600000e+00	+1.440000e+01	+2.287995e+00	+0.000000e+00	+2.287995e+00
+8.000000e+00	+1.440000e+01	+2.142683e+00	+0.000000e+00	+2.142683e+00
+8.400000e+00	+1.440000e+01	+2.005840e+00	+0.000000e+00	+2.005840e+00
+8.800000e+00	+1.440000e+01	+1.876923e+00	+0.000000e+00	+1.876923e+00
+9.200000e+00	+1.440000e+01	+1.755422e+00	+0.000000e+00	+1.755422e+00
+9.600000e+00	+1.440000e+01	+1.640853e+00	+0.000000e+00	+1.640853e+00
+1.000000e+01	+1.440000e+01	+1.532763e+00	+0.000000e+00	+1.532763e+00
+1.040000e+01	+1.440000e+01	+1.430722e+00	+0.000000e+00	+1.430722e+00
+1.080000e+01	+1.440000e+01	+1.334327e+00	+0.000000e+00	+1.334327e+00
+1.120000e+01	+1.440000e+01	+1.243198e+00	+0.000000e+00	+1.243198e+00
+1.160000e+01	+1.440000e+01	+1.156978e+00	+0.000000e+00	+1.156978e+00
+1.200000e+01	+1.440000e+01	+1.075330e+00	+0.000000e+00	+1.075330e+00
+1.240000e+01	+1.440000e+01	+9.979316e-01	+0.000000e+00	+9.979316e-01
+1.280000e+01	+1.440000e+01	+9.244764e-01	+0.000000e+00	+9.244764e-01
+1.320000e+01	+1.440000e+01	+8.546722e-01	+0.000000e+00	+8.546722e-01
+1.360000e+01	+1.440000e+01	+7.882427e-01	+0.000000e+00	+7.882427e-01
+1.400000e+01	+1.440000e+01	+7.249226e-01	+0.000000e+00	+7.249226e-01
+1.440000e+01	+1.440000e+01	+6.644628e-01	+0.000000e+00	+6.644628e-01
+1.480000e+01	+1.440000e+01	+6.066223e-01	+0.000000e+00	+6.066223e-01
+1.520000e+01	+1.440000e+01	+5.511775e-01	+0.000000e+00	+5.511775e-01
+1.560000e+01	+1.440000e+01	+4.979103e-01	+0.000000e+00	+4.979103e-01
+1.600000e+01	+1.440000e+01	+4.466106e-01	+0.000000e+00	+4.466106e-01
+1.640000e+01	+1.440000e+01	+3.970753e-01	+0.000000e+00	+3.970753e-01
+1.680000e+01	+1.440000e+01	+3.491073e-01	+0.000000e+00	+3.491073e-01
+1.720000e+01	+1.440000e+01	+3.025155e-01	+0.000000e+00	+3.025155e-01
+1.760000e+01	+1.440000e+01	+2.571158e-01	+0.000000e+00	+2.571158e-01
+1.800000e+01	+1.440000e+01	+2.127299e-01	+0.000000e+00	+2.127299e-01
+1.840000e+01	+1.440000e+01	+1.691832e-01	+0.000000e+00	+1.691832e-01
+1.880000e+01	+1.440000e+01	+1.263059e-01	+0.000000e+00	+1.263059e-01
+1.920000e+01	+1.440000e+01	+8.392707e-02	+0.000000e+00	+8.392707e-02
+1.960000e+01	+1.440000e+01	+4.188094e-02	+0.000000e+00	+4.188094e-02
+2.000000e+01	+1.440000e+01	+0.000000e+00	+0.000000e+00	+0.000000e+00

+0.000000e+00	+1.480000e+01	+7.188247e+00	+0.000000e+00	+7.188247e+00
+4.000000e-01	+1.480000e+01	+6.837041e+00	+0.000000e+00	+6.837041e+00
+8.000000e-01	+1.480000e+01	+6.417667e+00	+0.000000e+00	+6.417667e+00
+1.200000e+00	+1.480000e+01	+6.025025e+00	+0.000000e+00	+6.025025e+00
+1.600000e+00	+1.480000e+01	+5.655562e+00	+0.000000e+00	+5.655562e+00
+2.000000e+00	+1.480000e+01	+5.308433e+00	+0.000000e+00	+5.308433e+00
+2.400000e+00	+1.480000e+01	+4.982402e+00	+0.000000e+00	+4.982402e+00
+2.800000e+00	+1.480000e+01	+4.676140e+00	+0.000000e+00	+4.676140e+00
+3.200000e+00	+1.480000e+01	+4.388427e+00	+0.000000e+00	+4.388427e+00
+3.600000e+00	+1.480000e+01	+4.118159e+00	+0.000000e+00	+4.118159e+00
+4.000000e+00	+1.480000e+01	+3.864239e+00	+0.000000e+00	+3.864239e+00
+4.400000e+00	+1.480000e+01	+3.625635e+00	+0.000000e+00	+3.625635e+00
+4.800000e+00	+1.480000e+01	+3.401368e+00	+0.000000e+00	+3.401368e+00
+5.200000e+00	+1.480000e+01	+3.190573e+00	+0.000000e+00	+3.190573e+00
+5.600000e+00	+1.480000e+01	+2.992384e+00	+0.000000e+00	+2.992384e+00
+6.000000e+00	+1.480000e+01	+2.806015e+00	+0.000000e+00	+2.806015e+00
+6.400000e+00	+1.480000e+01	+2.630727e+00	+0.000000e+00	+2.630727e+00
+6.800000e+00	+1.480000e+01	+2.465828e+00	+0.000000e+00	+2.465828e+00
+7.200000e+00	+1.480000e+01	+2.310667e+00	+0.000000e+00	+2.310667e+00
+7.600000e+00	+1.480000e+01	+2.164632e+00	+0.000000e+00	+2.164632e+00
+8.000000e+00	+1.480000e+01	+2.027153e+00	+0.000000e+00	+2.027153e+00
+8.400000e+00	+1.480000e+01	+1.897684e+00	+0.000000e+00	+1.897684e+00
+8.800000e+00	+1.480000e+01	+1.775715e+00	+0.000000e+00	+1.775715e+00
+9.200000e+00	+1.480000e+01	+1.660762e+00	+0.000000e+00	+1.660762e+00
+9.600000e+00	+1.480000e+01	+1.552370e+00	+0.000000e+00	+1.552370e+00
+1.000000e+01	+1.480000e+01	+1.450107e+00	+0.000000e+00	+1.450107e+00
+1.040000e+01	+1.480000e+01	+1.353568e+00	+0.000000e+00	+1.353568e+00
+1.080000e+01	+1.480000e+01	+1.262370e+00	+0.000000e+00	+1.262370e+00
+1.120000e+01	+1.480000e+01	+1.176155e+00	+0.000000e+00	+1.176155e+00
+1.160000e+01	+1.480000e+01	+1.094585e+00	+0.000000e+00	+1.094585e+00
+1.200000e+01	+1.480000e+01	+1.017339e+00	+0.000000e+00	+1.017339e+00
+1.240000e+01	+1.480000e+01	+9.441152e-01	+0.000000e+00	+9.441152e-01
+1.280000e+01	+1.480000e+01	+8.746224e-01	+0.000000e+00	+8.746224e-01
+1.320000e+01	+1.480000e+01	+8.085835e-01	+0.000000e+00	+8.085835e-01
+1.360000e+01	+1.480000e+01	+7.457380e-01	+0.000000e+00	+7.457380e-01
+1.400000e+01	+1.480000e+01	+6.858347e-01	+0.000000e+00	+6.858347e-01
